Geneid	Length	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_52Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_74Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_79Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_78Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_22Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_15Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_51Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_75Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_47Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_14Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_9Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_8Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_6Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_80Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_73Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_72Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_17Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_49Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_5Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_76Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_16Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_48Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_77Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_12_R1Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_13Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_8Aligned.sortedByCoord.out.bam
ENSMMUG00000035367	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000008566	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	300	0	0	0	0	266	0	0	19	0	0	0	5	0	0	0	0
ENSMMUG00000034053	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059715	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010404	3279	333	1446	0	0	0	0	0	0	1	2482	189	0	2	13	0	5	0	0	0	0	1	132	0	2	0	38	1115	0	0	0	0	0	2	0	0	0
ENSMMUG00000057362	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058454	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061114	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055620	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011418	2604	106	39	1450	17	69	1063	6874	1710	0	625	35	0	144	1225	75	691	2	54	25	1640	249	1477	20	70	2406	882	50	1162	2	0	138	53	49	209	72	2
ENSMMUG00000041241	2264	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063345	2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053422	4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061739	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000056129	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063417	1141	0	3	2	0	4	2	0	79	0	0	6	0	4	1702	0	4	0	578	0	529	240	2	0	0	4	0	0	0	2	22	328	0	0	264	0	2
ENSMMUG00000049377	2109	0	12	2	43	0	4	9	4	10	878	795	0	0	0	3	780	1	116	2	0	2	3	8	0	0	0	14	43	0	4	0	0	0	2	0	0
ENSMMUG00000059736	1733	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	116	0	0	0	0	0	0	0	0	0
ENSMMUG00000004924	444	8	0	2	0	0	0	0	8	0	0	0	0	0	2	0	0	0	4	2	0	8	2	0	0	0	0	0	0	0	0	0	2	3	6	34	0
ENSMMUG00000061627	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000034355	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000056421	1092	0	119	0	0	0	29	0	37	0	0	0	0	0	16	0	0	0	0	0	68	31	0	1	0	188	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010137	2741	0	476	607	0	0	0	0	446	0	140	0	0	0	371	594	623	0	179	10	0	1	0	37	1198	0	880	1319	0	0	0	70	0	0	0	1	432
ENSMMUG00000011774	6454	2	3833	276	135	6039	2020	766	3087	0	1242	3225	0	8	3727	3787	48	24064	4	1967	1331	1146	202	2	3888	0	1420	2108	130	2	1249	1056	4774	2	826	10	1696
ENSMMUG00000004712	4270	0	0	0	0	0	0	0	0	0	2	4	0	2	1418	2	68	5451	2	0	898	0	0	1085	1432	0	92	2	0	0	0	0	0	0	0	0	0
ENSMMUG00000019999	4016	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	2	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0
ENSMMUG00000010139	1491	0	4	457	0	0	14	0	0	0	0	0	294	0	0	5	0	4	2	3	0	0	0	0	0	0	0	100	0	0	8	117	0	0	1	0	107
ENSMMUG00000058207	103	0	0	0	6	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054376	3546	0	2054	176	797	0	282	0	1242	0	56	376	0	0	1986	1602	154	2	20	248	0	2650	2118	1186	506	303	0	0	0	1048	0	56	536	0	0	2890	619
ENSMMUG00000020000	2836	3142	3377	2639	34	6394	7776	640	17978	5310	164	1170	4	258	8492	6476	22208	14	12366	9780	60	2901	23914	7473	1746	5404	302	4198	2710	2	391	5403	6008	8	904	14	728
ENSMMUG00000021275	2055	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000034131	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	216	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSMMUG00000017711	2171	0	60	0	0	0	159	0	975	2	0	8	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	0	0
ENSMMUG00000053229	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064573	148	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052512	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051330	1656	0	0	0	0	254	0	0	400	0	2	2	740	0	0	0	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058543	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060548	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054226	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052488	2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000039544	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061102	3891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059114	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570
ENSMMUG00000063781	1391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054742	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049881	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018517	291	0	0	0	166	0	0	7	0	0	0	0	931	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054369	3945	0	0	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	57	0	77	0	0	0	0	101	0	0	0	0	0	0	432	0	0
ENSMMUG00000045717	285	0	0	391	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054195	1135	0	42	12	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	482	34	0	0	0	0	14	0	0	0	0	0	0	28	0	0
ENSMMUG00000058176	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000039375	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007466	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050781	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000065227	2069	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	2	0	0	94	0	0
ENSMMUG00000042039	2591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59	0	84	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	142
ENSMMUG00000007467	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220
ENSMMUG00000023361	3230	6556	1422	1604	0	4906	0	0	0	0	60	0	0	0	0	2	2496	2	1180	0	0	0	738	658	0	3	401	0	0	0	0	1112	0	0	0	2	190
ENSMMUG00000056074	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064162	2871	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	0	0	0	0	0	2
ENSMMUG00000007474	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064747	237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023464	1582	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ENSMMUG00000061848	2613	10	0	2	30	0	3	0	259	0	0	2	0	0	3	1	2	2	2	0	1	2	0	0	0	2	0	2	8	0	0	2	0	0	2	0	2
ENSMMUG00000062195	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060700	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016120	3497	0	2530	896	1510	14	704	0	2788	2	328	6	6878	2	3634	176	4	4	2800	2756	0	1398	3174	592	4656	755	464	1583	0	0	884	1390	2	12030	0	4	0
ENSMMUG00000062558	1794	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	2	0	0	0	140	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049842	1832	363	64	57	77	0	276	0	88	0	280	236	0	0	694	1	42	0	172	39	139	164	0	107	714	379	0	294	227	153	464	411	0	0	174	0	22
ENSMMUG00000009123	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050953	392	0	0	0	0	0	104	61	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061801	1478	0	14	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	6	0	324	0	0	0	0	2	16	0	10	0	89	0	24	0	0	0	0
ENSMMUG00000014721	4142	0	754	0	0	0	0	0	0	184	4	0	0	0	2	2	0	10	0	1556	0	0	652	68	0	0	0	0	453	0	2	0	0	2	8	2	0
ENSMMUG00000062322	5081	0	636	0	0	0	2	4	0	0	2	1	0	0	0	4	4	0	1465	0	36	0	100	785	0	0	0	1331	3134	0	2	0	0	0	0	0	0
ENSMMUG00000040877	909	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002032	7182	1239	0	0	1112	733	4962	1049	1485	4308	8	3886	8	350	865	13	864	716	497	1195	0	103	1053	481	910	194	2191	63	269	2	514	2926	48	0	567	2	313
ENSMMUG00000054451	3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	2
ENSMMUG00000014725	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0
ENSMMUG00000052334	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029037	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017580	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053156	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029035	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020725	2464	0	65	1880	0	0	1055	161	0	0	493	515	0	0	77	0	0	0	0	1032	0	117	0	0	5932	0	70	0	3593	2	4804	1574	0	2	0	0	0
ENSMMUG00000017581	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029034	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000033063	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014518	2385	511	0	0	0	0	1429	0	1204	0	641	0	0	0	0	46	165	0	2	1772	0	0	1655	0	2	0	0	1	0	8564	0	1077	0	0	0	0	2
ENSMMUG00000014726	6816	0	0	859	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	55	0	0	149	0	0	0	34	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061184	117	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064354	314	0	4	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMMUG00000053659	148	0	0	0	0	0	74	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057112	102	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	25	0	0	0	0	0	0	0	0
ENSMMUG00000027265	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000033449	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000046389	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002068	1767	0	44	368	0	0	0	0	1050	0	365	4	0	0	2	0	0	2	44	198	0	0	154	0	0	158	48	344	217	2	918	0	0	0	0	1108	0
ENSMMUG00000014519	4419	2302	2807	346	0	0	0	4587	1316	0	672	23	0	0	0	41	0	2	1150	2240	182	0	1235	0	291	0	0	608	0	0	1540	459	2	0	0	0	140
ENSMMUG00000008635	2241	0	638	0	414	0	602	39	272	0	202	1342	0	0	27	0	1	2	251	1869	0	0	791	95	562	100	0	1318	45	0	250	707	2	4	0	0	0
ENSMMUG00000019212	3828	492	6492	178	1510	20940	6626	0	24735	7449	6992	814	1876	52	9800	1352	200	6824	2866	20070	9368	5664	5762	6128	2	2664	7215	1122	2740	9824	2832	11246	3552	1098	3100	64914	2
ENSMMUG00000014786	498	0	142	90	156	192	72	2	1049	941	114	490	2	530	1004	1050	0	2201	974	2494	148	114	494	96	310	468	398	362	126	1655	20	344	582	1300	158	3824	0
ENSMMUG00000006663	6179	6	2482	962	0	0	1468	0	276	2	0	10	0	5798	3442	158	103	4	78	939	1792	1483	2750	6	4	0	60	0	3812	7636	540	372	28	38	1248	10	1058
ENSMMUG00000054351	5842	338	5870	1852	1060	8516	5049	4	10277	13565	3000	384	1876	48	11241	1340	3236	6559	3955	12602	6897	4083	5628	2871	0	5474	5747	2092	1382	3437	1159	10394	2052	1150	1091	27951	0
ENSMMUG00000063095	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004846	4631	0	125	688	4	2	1875	0	631	2	733	726	0	8	1317	109	4988	108	0	444	3462	99	369	106	521	0	0	2315	1354	0	0	0	0	0	1454	0	684
ENSMMUG00000006664	2555	0	0	656	0	7578	610	314	0	0	958	14	0	0	0	2544	0	4	0	2	2	0	1620	0	1748	0	404	1777	44	0	50	0	26	358	132	2	0
ENSMMUG00000060332	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019209	10870	0	4	0	523	216	764	0	1982	8	6	148	0	0	8	2	4	4	1468	1606	0	521	1626	894	6	148	0	6	0	28	2	276	2260	2	0	188	580
ENSMMUG00000063301	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054823	6064	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	92	0	0	86	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016485	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	564	0	0	0	2100	0	0	0	0	0	0	2	0
ENSMMUG00000061241	2430	2	1005	0	0	0	0	4	0	1	3	184	0	7	0	4	708	2	0	0	2	0	0	0	0	4	0	4	5	0	2	0	0	0	14	0	10
ENSMMUG00000004011	2433	0	194	0	0	0	0	0	508	0	444	322	0	0	0	0	643	2	467	425	0	0	0	22	0	0	0	0	369	0	544	222	0	0	0	0	0
ENSMMUG00000005870	3618	116	513	102	306	1328	1772	2055	2168	1074	2558	3176	902	2238	1616	338	1237	998	2622	2129	1490	512	2298	648	2338	2059	1908	0	1757	2234	238	1794	2762	6459	400	211	386
ENSMMUG00000000266	962	0	0	0	0	0	0	0	0	0	0	403	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSMMUG00000019208	1813	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004296	2426	0	394	1193	0	0	604	457	1462	0	0	0	0	0	0	356	2	2	1457	458	225	144	853	430	0	0	0	360	1066	2	0	263	4	7	684	0	305
ENSMMUG00000063531	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053962	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	0	0	2	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000024448	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005631	2733	0	0	0	0	0	0	0	2284	0	0	2	1483	0	2	0	4	0	312	10800	0	64	4756	0	2	0	2172	0	0	0	2	2	0	4	0	0	2
ENSMMUG00000050392	1231	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	2	0	0	0	250	0	2	0	0	0	0	0	448
ENSMMUG00000019206	3328	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013017	6749	6	1783	0	1090	4	0	0	0	0	0	511	0	0	432	0	463	0	6	0	1085	10	0	0	0	0	328	2	0	0	0	0	0	1	94	0	0
ENSMMUG00000049401	2358	6	611	0	0	0	0	0	0	0	0	1502	0	0	0	0	0	1	2	0	0	0	0	0	0	0	328	6	0	0	0	0	0	2	0	2	0
ENSMMUG00000063764	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004903	3977	258	0	434	1754	0	1136	0	0	0	318	4	0	8	0	2479	3523	4	0	1	0	295	1092	0	1162	38	847	136	0	0	0	216	2	0	30	5246	0
ENSMMUG00000021191	5510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	245	0	0	0	0	0
ENSMMUG00000062330	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSMMUG00000029032	1876	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010963	3472	0	0	38	0	0	0	1025	1908	0	472	3573	0	346	0	4823	0	0	1468	0	0	178	657	448	0	0	266	0	4	0	0	0	0	0	1756	4	0
ENSMMUG00000013022	4784	0	0	0	0	0	0	0	0	0	1216	0	0	0	82	0	0	0	0	185	0	0	1282	0	0	12	0	0	0	2	0	0	0	0	0	0	0
ENSMMUG00000050140	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053238	3176	0	0	0	1	1	202	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	1
ENSMMUG00000033888	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
